SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,Cluster,PCA1,PCA2
-0.4511889056386787,0.5337318439470462,-0.4321482890999286,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,-0.23190196446022499,-0.6179345403836144
2.2163665540145625,1.232476373754979,-1.0041360554680203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9732480456263229,0.7761092485932428
2.2163665540145625,1.4379894707573122,-0.1629775755149442,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.7197644836530694,0.623511975429167
-0.4511889056386787,-0.9459624544697528,-1.5424774826379894,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,-1.8175885225018997,0.22891330278183486
-0.4511889056386787,-1.2336807902730191,0.3417175124569016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,-0.5911980334255998,0.5988593540778617
2.2163665540145625,1.109168515553579,1.6875710803818238,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,2.8524858123465973,0.8810718817015807
-0.4511889056386787,-1.2747834096734858,-0.66767266348679,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,-1.317807315695365,0.5845520226778101
-0.4511889056386787,-0.7815519768678861,0.6781809044381322,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.1648194672168159,0.12752209717833152
-0.4511889056386787,1.6023999483591789,1.31746134920247,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,1.5551766085048018,-1.394074547049952
-0.4511889056386787,-0.1650126858608866,-1.5424774826379894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-1.3657597083567394,-0.1499756156018932
-0.4511889056386787,0.4515266051461129,0.9137052788249936,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0.623680116146409,-0.7149238154904033
-0.4511889056386787,1.6023999483591789,1.31746134920247,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.503878737877268,-1.5228373590655382
-0.4511889056386787,0.4104239857456463,-0.8695506986755284,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,-0.693189881115613,-0.7097055875663549
-0.4511889056386787,0.6981423215489128,1.4856930451930854,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.208393587713675,-0.7597974183760826
-0.4511889056386787,0.3693213663451796,-0.1966239147130672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-0.14316370286999497,-0.5167721086909142
-0.4511889056386787,0.6570397021484461,0.9473516180231164,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.7609249644487112,-0.8920512764599878
-0.4511889056386787,-1.3158860290739525,0.1398394772681632,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,-0.8234179875745199,0.4834198168211951
2.2163665540145625,1.3968868513568455,1.182875992409978,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2,2.6432716756216212,0.6529628273140008
-0.4511889056386787,-0.8226545962683528,-0.1293312363168211,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,-0.7580009123441994,0.14501571709519506
-0.4511889056386787,-1.1103729320716191,0.7791199220325012,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,-0.21584841578242595,0.4842777699991973
-0.4511889056386787,0.7392449409493794,-1.374245786647374,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,-0.7868617720117818,-0.782382766570955
-0.4511889056386787,-1.3158860290739525,-1.5761238218361124,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-1.9742646529383845,0.6362893243779543
-0.4511889056386787,-1.1103729320716191,-0.5330873066942978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-1.1380639630220333,0.5012714723147925
-0.4511889056386787,1.6023999483591789,0.5099492084475169,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.9359227262376151,-1.5469700499336299
-0.4511889056386787,1.5201947095582455,0.4763028692493938,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.8722100683309082,-1.4842377697208096
-0.4511889056386787,-1.2747834096734858,-1.5424774826379894,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,-1.9331848768223676,0.5860835682518484
-0.4511889056386787,-1.1514755514720858,1.283815010004347,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.11687675232581225,0.5067209357056031
-0.4511889056386787,0.8214501797503126,1.3511076884005933,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1.1728440291905025,-0.8147224256250546
-0.4511889056386787,-0.7404493574674195,-1.5424774826379894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-1.6604014678353634,0.2460189617498113
-0.4511889056386787,-0.4527310216641531,-0.1966239147130672,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,-0.5730311326896165,0.05488859379593642
2.2163665540145625,0.5337318439470462,1.283815010004347,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,2.2814346734159456,1.2410689867267448
-0.4511889056386787,0.780347560349846,1.250168670806224,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.082306228426206,-0.8227122500507009
-0.4511889056386787,-1.1103729320716191,0.3417175124569016,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,-0.5194458841981839,0.48591931612336375
-0.4511889056386787,-1.028167693270686,-1.5424774826379894,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,-1.8596802024274175,0.2854839566892212
-0.4511889056386787,-0.9870650738702194,0.1734858164662863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.5767013979990451,0.4168946890409329
2.2163665540145625,1.6023999483591789,1.4856930451930854,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2,2.965085431360863,0.5296252036319182
-0.4511889056386787,-1.2747834096734858,0.1061931380700402,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,-0.7721038114509149,0.6107867324380589
-0.4511889056386787,-0.6993467380669529,-1.5761238218361124,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,-1.7146459611640081,0.0758597876386956
-0.4511889056386787,-1.1103729320716191,-1.5088311434398662,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-1.823689472994129,0.488723882236779
-0.4511889056386787,0.8214501797503126,-1.5088311434398662,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,-0.8930034547682617,-0.9649502759916655
-0.4511889056386787,-1.3158860290739525,-0.3312092715055594,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-1.1030471741082786,0.6366505754414483
-0.4511889056386787,-0.0828074470599533,0.6445345652400091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.2184571112714574,-0.20506303888217048
-0.4511889056386787,0.1638082693428464,1.115583314013732,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.6717186203877353,-0.39852362147620235
2.2163665540145625,0.328218746944713,0.610888226041886,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2,1.6927548000522668,1.3879934062537027
-0.4511889056386787,-0.2883205440622865,0.6781809044381322,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.13935246596372708,-0.0754994262099753
-0.4511889056386787,1.5612973289587122,0.6445345652400091,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0089643843430833,-1.4909488033530631
2.2163665540145625,-0.9870650738702194,0.3417175124569016,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2,0.8315919282178905,2.299125762548245
-0.4511889056386787,-0.9459624544697528,-0.5330873066942978,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,-1.1120535350060876,0.24579608682800022
-0.4511889056386787,1.3557842319563789,-1.5761238218361124,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,-0.6114486161091425,-1.226325013542122
-0.4511889056386787,-0.9459624544697528,-1.5424774826379894,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,-1.7745812982136022,0.39339975993126436
-0.4511889056386787,1.6023999483591789,0.8464126004287473,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1.1700172073299875,-1.5126600038500988
-0.4511889056386787,-0.7815519768678861,0.8464126004287473,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.04619445647045606,0.1276361918419553
-0.4511889056386787,-0.7815519768678861,0.1398394772681632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.49519720033452286,0.27544523533974224
-0.4511889056386787,-1.0692703126711527,-1.5761238218361124,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-1.854597213854789,0.46609431320847333
-0.4511889056386787,-1.3158860290739525,1.1492296532118549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.0570430553722282,0.6438390537194963
-0.4511889056386787,-0.4116284022636864,0.610888226041886,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,-0.02348844126454424,-0.1311510906836334
-0.4511889056386787,0.5337318439470462,-1.0714287338642667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,-0.7256080800203096,-0.66023427421736
-0.4511889056386787,-0.904859835069286,-1.5088311434398662,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,-1.7283664161586965,0.3415522154275983
-0.4511889056386787,1.109168515553579,0.4426565300512707,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.6774858267313874,-1.0195202707226338
-0.4511889056386787,-1.1514755514720858,0.6445345652400091,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,-0.3317942643422726,0.5124718212219915
-0.4511889056386787,1.232476373754979,0.4763028692493938,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0.7151260474982911,-1.2526416737359956
-0.4511889056386787,0.2049108887433131,-1.5424774826379894,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,-1.176978678105924,-0.40860316559840865
-0.4511889056386787,1.1913737543545124,-0.9031970378736514,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-0.2785402762090442,-1.0769617656789836
-0.4511889056386787,0.328218746944713,1.2165223316081009,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.7823867167520108,-0.639876235061065
-0.4511889056386787,-0.2883205440622865,0.6445345652400091,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.11256792723245497,-0.09340588583456075
-0.4511889056386787,1.5612973289587122,-1.374245786647374,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,-0.41098768050227824,-1.5097185305610872
-0.4511889056386787,-1.1514755514720858,0.6445345652400091,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,-0.3362413183818423,0.5127245888441418
-0.4511889056386787,-0.7815519768678861,0.4090101908531477,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,-0.3045846726114861,0.24798314290556595
-0.4511889056386787,-0.904859835069286,0.1398394772681632,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,-0.5613942568047995,0.34241757550896107
-0.4511889056386787,-0.8637572156688195,-0.5330873066942978,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-1.0138929474135634,0.3253750653544748
-0.4511889056386787,-1.3158860290739525,0.3080711732587785,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.701494434542756,0.48879589407821183
-0.4511889056386787,-1.1925781708725525,-0.4994409674961747,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-1.158534664966362,0.5516804999167448
-0.4511889056386787,-1.3158860290739525,0.3417175124569016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.626443106954756,0.6432913993341022
-0.4511889056386787,0.8625527991507793,-1.5424774826379894,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,-0.8402452387017822,-0.8611683968574996
-0.4511889056386787,0.8214501797503126,1.115583314013732,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,1.0150596604848348,-0.8506058032879712
-0.4511889056386787,-1.1103729320716191,-1.374245786647374,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,-1.783146871606575,0.34216870526023124
-0.4511889056386787,0.4515266051461129,-0.5667336458924208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.41116474348153903,-0.573551854598246
-0.4511889056386787,-0.00060220825902,0.1398394772681632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.09532624104210473,-0.2619759767804282
2.2163665540145625,1.4790920901577789,1.4856930451930854,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.9036594119300596,0.603984364219412
-0.4511889056386787,-0.8637572156688195,-1.5424774826379894,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,-1.7220949477807652,0.3072899061281934
-0.4511889056386787,0.5337318439470462,-1.0377823946661435,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,-0.7558479613699611,-0.7901766424803375
-0.4511889056386787,1.0269632767526458,-0.5330873066942978,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,-0.0449717985977955,-1.0033946184113858
-0.4511889056386787,-1.0692703126711527,-0.7349653418830361,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,-1.2621036895370035,0.4626051791133154
-0.4511889056386787,-0.3705257828632198,1.31746134920247,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0.5381296838960152,-0.02424024462153343
2.2163665540145625,-0.6171414992660196,0.4426565300512707,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2,1.0900754701624533,2.038441831525022
-0.4511889056386787,-0.0417048276594866,-0.4994409674961747,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,-0.6706506807568293,-0.4064386203035047
-0.4511889056386787,0.6981423215489128,-0.9031970378736514,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.5734660506364339,-0.8979646919708183
-0.4511889056386787,-0.9459624544697528,-1.5424774826379894,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,-1.7662621970631718,0.38338598910500044
2.2163665540145625,0.6981423215489128,0.7454735828343783,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2,1.9791713924822674,1.139701184639522
-0.4511889056386787,0.6981423215489128,1.4520467059949624,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,1.1891721620892781,-0.7655216330996442
-0.4511889056386787,0.9858606573521792,-0.4321482890999286,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,-0.04332879959379435,-0.9709393109862146
2.2163665540145625,-0.5349362604650864,0.9809979572212396,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2,1.514826721058323,2.0001199212330922
2.2163665540145625,1.5612973289587122,1.0146442964193627,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,2.617780655290741,0.533753261422617
-0.4511889056386787,1.2735789931554458,1.2165223316081009,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,1.3156348823549149,-1.167860388218581
-0.4511889056386787,0.903655418551246,0.6445345652400091,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0.6782070162178857,-1.041960130059927
-0.4511889056386787,-1.1925781708725525,0.6781809044381322,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.32815958974184234,0.5524791625621113
-0.4511889056386787,-0.904859835069286,1.182875992409978,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.17650881699061854,0.35694899570201244
-0.4511889056386787,1.3557842319563789,-0.2975629323074364,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.1896858980405896,-1.3541787898541404
-0.4511889056386787,-0.8226545962683528,-1.5761238218361124,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,-1.729277686492153,0.28468315603261224
-0.4511889056386787,-1.3158860290739525,0.3417175124569016,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,-0.6249990670118813,0.6197063628514047
2.2163665540145625,-1.1514755514720858,-0.66767266348679,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,-0.01490323294924897,2.4352094551239993
-0.4511889056386787,1.0269632767526458,-1.374245786647374,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,-0.6412523927299428,-0.9698832349732212
-0.4511889056386787,1.6023999483591789,-1.340599447449251,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,-0.37450748472948364,-1.5022573934482124
-0.4511889056386787,1.1502711349540458,0.2744248340606555,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.5410790251844606,-1.2257471333206424
2.2163665540145625,-1.3158860290739525,0.2744248340606555,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.6122271401063181,2.5427633315568796
-0.4511889056386787,1.232476373754979,0.6445345652400091,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.8867604293296575,-1.1342615873303716
-0.4511889056386787,1.0680658961531124,0.9809979572212396,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,1.0464346916642997,-1.0204090407410293
-0.4511889056386787,-0.7404493574674195,-1.206014090656759,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,-1.5266550052584416,0.0739327403220596
-0.4511889056386787,-0.4527310216641531,0.577241886843763,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,-0.06681524343370038,-0.12647361914536248
-0.4511889056386787,-0.6171414992660196,0.8127662612306243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.06348620250195236,0.1627603061794647
2.2163665540145625,-1.3158860290739525,0.1061931380700402,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,0.5070563364492774,2.530993677689432
-0.4511889056386787,-0.3294231634627531,-0.3985019499018056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-0.6992572984239589,-0.023877939163306022
-0.4511889056386787,-1.3158860290739525,-0.66767266348679,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,-1.3367491314900408,0.619021794869662
-0.4511889056386787,-1.2336807902730191,-0.8695506986755284,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,-1.532919455457884,0.427891935819531
-0.4511889056386787,-1.0692703126711527,-1.5424774826379894,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,-1.835614793933796,0.4844401860305027
-0.4511889056386787,-1.028167693270686,-1.5424774826379894,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,-1.8621082095954036,0.2716599234106374
-0.4511889056386787,-1.2747834096734858,0.5099492084475169,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,-0.48595974571677636,0.5874755231480585
-0.4511889056386787,0.0816030305419132,-1.4415384650436205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-1.1683096621323708,-0.31961912052587804
-0.4511889056386787,-1.2336807902730191,0.2744248340606555,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.6339054554958652,0.5804906623231075
-0.4511889056386787,0.2871161275442464,-0.8695506986755284,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,-0.7608309775287643,-0.6191482109144386
-0.4511889056386787,1.6023999483591789,-0.062038557920575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5318897835467056,-1.3713831705489425
-0.4511889056386787,-1.3158860290739525,-0.7349653418830361,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-1.3856431757314596,0.64256119348691
-0.4511889056386787,0.5748344633475129,1.3847540275987162,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1.0227547359388547,-0.8294825806363428
-0.4511889056386787,-1.3158860290739525,-0.5330873066942978,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,-1.2439531470610359,0.6129286253624023
-0.4511889056386787,-0.1239100664604199,0.9473516180231164,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0.4096447770129243,-0.21040143066808753
-0.4511889056386787,0.0405004111414465,0.7118272436362552,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0.2836943812984937,-0.4479226261669209
-0.4511889056386787,0.1638082693428464,0.8464126004287473,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0.4795755733220725,-0.39226896007769135
-0.4511889056386787,-0.0417048276594866,0.9137052788249936,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0.42864298420318414,-0.26293529609492194
-0.4511889056386787,-0.2472179246618198,0.7791199220325012,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.22611422343550994,-0.10971409602835941
-0.4511889056386787,1.1913737543545124,1.182875992409978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.2504781845053337,-1.081543071523063
-0.4511889056386787,-1.3158860290739525,0.1398394772681632,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,-0.7718526564323881,0.625270845045893
-0.4511889056386787,-0.6582441186664862,0.4426565300512707,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,-0.21466261399193753,0.18103362166907194
-0.4511889056386787,0.4515266051461129,-1.5424774826379894,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,-1.0528076624974538,-0.5844995725587264
-0.4511889056386787,-1.1514755514720858,0.7791199220325012,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,-0.22996267205232385,0.5206857344406376
-0.4511889056386787,0.5748344633475129,-0.0283922187224519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.08069050769015926,-0.6580846487957563
-0.4511889056386787,-1.0692703126711527,0.4426565300512707,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,-0.432052597312387,0.45576425371825674
2.2163665540145625,-0.3705257828632198,1.0482906356174857,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.6061884145017018,1.7327818467857752
-0.4511889056386787,-0.1239100664604199,1.1492296532118549,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.5505507499656817,-0.18667948058904152
-0.4511889056386787,1.6023999483591789,1.081936974815609,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,1.391205617627981,-1.3880498343408665
-0.4511889056386787,-1.028167693270686,-1.5424774826379894,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,-1.8104579011567725,0.43377219777422804
2.2163665540145625,-0.0417048276594866,1.0146442964193627,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2,1.7880422661787012,1.6428351760296382
-0.4511889056386787,-1.0692703126711527,-1.0714287338642667,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,-1.6039087861777859,0.33032888102551067
2.2163665540145625,-1.3158860290739525,-0.5330873066942978,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,0.053221759031109636,2.512676477275801
-0.4511889056386787,1.1502711349540458,1.0146442964193627,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.1087033096281318,-1.0595562844711524
-0.4511889056386787,1.1913737543545124,1.0482906356174857,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.1528426223261485,-1.0918783999053976
-0.4511889056386787,-1.2747834096734858,-1.4078921258454973,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,-1.8874025651203497,0.5862167602427744
-0.4511889056386787,-1.2747834096734858,0.5435955476456399,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,-0.46884234426046206,0.5870152926334614
-0.4511889056386787,0.2871161275442464,-0.1966239147130672,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.28875894171131045,-0.6325158655385272
-0.4511889056386787,-0.6582441186664862,0.1398394772681632,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,-0.439566271067816,0.17295838140895237
-0.4511889056386787,-1.2336807902730191,0.5099492084475169,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,-0.5104451410286485,0.4328452032144959
-0.4511889056386787,0.4926292245465796,-0.5330873066942978,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,-0.3203357410564383,-0.6197399195711021
-0.4511889056386787,1.5612973289587122,1.1492296532118549,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.3677559512791069,-1.5120667180200074
-0.4511889056386787,0.9447580379517124,1.3847540275987162,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1.2683211805671901,-0.9276396446468276
-0.4511889056386787,1.5201947095582455,-1.5761238218361124,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,-0.571323996778669,-1.4636864765118822
